#! FIELDS time lq.morethan ads.morethan nclust.morethan cluster_1 cluster_2
 0.000000 918.686199 0.000000 0.000000 1.000000 1.000000
 1.000000 938.173713 0.000000 0.000000 1.000000 1.000000
 2.000000 971.304280 0.000000 0.000000 1.000000 1.000000
 3.000000 955.273419 0.000000 0.000000 1.000000 1.000000
 4.000000 960.233944 0.000000 0.000000 1.000000 1.000000
 5.000000 948.395102 0.000000 0.000000 1.000000 1.000000
 6.000000 940.150252 0.000000 0.000000 1.000000 1.000000
 7.000000 939.190320 0.000000 0.000000 1.000000 1.000000
 8.000000 944.971447 0.000000 0.000000 1.000000 1.000000
 9.000000 936.174579 0.000000 0.000000 1.000000 1.000000
 10.000000 935.048322 0.000000 0.000000 1.000000 1.000000
 11.000000 926.819792 0.000000 0.000000 1.000000 1.000000
 12.000000 931.332621 0.000000 0.000000 1.000000 1.000000
 13.000000 936.316941 0.000000 0.000000 1.000000 1.000000
 14.000000 932.812067 0.000000 0.000000 1.000000 1.000000
 15.000000 926.980847 0.000000 0.000000 1.000000 1.000000
 16.000000 933.505483 0.000000 0.000000 1.000000 1.000000
 17.000000 931.370458 0.000000 0.000000 1.000000 1.000000
 18.000000 924.559147 0.000001 0.000000 2.000000 2.000000
 19.000000 910.373560 0.000000 0.000000 1.000000 1.000000
 20.000000 924.623595 0.000000 0.000000 1.000000 1.000000
 21.000000 915.089587 0.000000 0.000000 1.000000 1.000000
 22.000000 920.856806 0.000242 0.000000 2.000000 1.000000
 23.000000 915.271881 0.005604 0.000000 3.000000 1.000000
 24.000000 915.244401 0.001174 0.000000 3.000000 2.000000
 25.000000 919.055841 0.000000 0.000000 1.000000 1.000000
 26.000000 920.028892 0.000001 0.000000 2.000000 1.000000
 27.000000 910.621705 0.000000 0.000000 1.000000 1.000000
 28.000000 916.047347 0.000242 0.000000 2.000000 2.000000
 29.000000 918.482134 0.000000 0.000000 2.000000 1.000000
 30.000000 922.676705 0.000000 0.000000 1.000000 1.000000
 31.000000 918.386420 0.000062 0.000000 2.000000 2.000000
 32.000000 922.770390 0.000000 0.000000 2.000000 1.000000
 33.000000 921.262174 0.000000 0.000000 1.000000 1.000000
 34.000000 912.751845 0.000386 0.000000 3.000000 2.000000
 35.000000 916.728014 0.000000 0.000000 2.000000 1.000000
 36.000000 917.556425 0.000000 0.000000 1.000000 1.000000
 37.000000 915.915334 0.000000 0.000000 1.000000 1.000000
 38.000000 911.513679 0.000305 0.000000 2.000000 2.000000
 39.000000 916.674245 0.000000 0.000000 2.000000 1.000000
 40.000000 913.292627 0.000000 0.000000 1.000000 1.000000
 41.000000 909.696603 0.000241 0.000000 2.000000 1.000000
 42.000000 919.706801 0.000000 0.000000 2.000000 1.000000
 43.000000 917.889270 0.000210 0.000000 2.000000 1.000000
 44.000000 911.216561 0.000000 0.000000 2.000000 1.000000
 45.000000 903.963775 0.000000 0.000000 2.000000 1.000000
 46.000000 910.415925 0.000001 0.000000 2.000000 1.000000
 47.000000 909.308317 0.000242 0.000000 2.000000 2.000000
 48.000000 912.243660 0.000000 0.000000 1.000000 1.000000
 49.000000 916.720907 0.000001 0.000000 2.000000 1.000000
 50.000000 911.680107 0.000000 0.000000 1.000000 1.000000
 51.000000 906.021502 0.000242 0.000000 2.000000 2.000000
 52.000000 909.205521 0.000002 0.000000 2.000000 2.000000
 53.000000 913.312853 0.000000 0.000000 2.000000 1.000000
 54.000000 910.666507 0.001116 0.000000 3.000000 1.000000
 55.000000 912.380994 0.000242 0.000000 2.000000 2.000000
 56.000000 912.574532 0.000360 0.000000 2.000000 2.000000
 57.000000 915.605594 0.000272 0.000000 2.000000 2.000000
 58.000000 910.574300 0.000301 0.000000 2.000000 2.000000
 59.000000 920.110444 0.000798 0.000000 3.000000 2.000000
 60.000000 915.999303 0.000235 0.000000 2.000000 1.000000
 61.000000 912.607273 0.000258 0.000000 2.000000 2.000000
 62.000000 909.769013 0.000515 0.000000 2.000000 2.000000
 63.000000 910.621782 0.000725 0.000000 2.000000 2.000000
 64.000000 916.257969 0.000000 0.000000 2.000000 1.000000
 65.000000 908.771765 0.000000 0.000000 1.000000 1.000000
 66.000000 913.171690 0.000242 0.000000 2.000000 1.000000
 67.000000 903.654511 0.000000 0.000000 2.000000 1.000000
 68.000000 908.683611 0.000250 0.000000 2.000000 2.000000
 69.000000 910.986874 0.004507 0.000000 3.000000 2.000000
 70.000000 911.018407 0.000926 0.000000 3.000000 2.000000
 71.000000 909.776948 0.061947 0.000000 4.000000 3.000000
 72.000000 909.089733 0.000674 0.000000 3.000000 2.000000
 73.000000 915.689353 0.000242 0.000000 2.000000 2.000000
 74.000000 909.869559 0.020836 0.000000 3.000000 2.000000
 75.000000 908.014466 0.008169 0.000000 3.000000 2.000000
 76.000000 907.846592 0.007685 0.000000 3.000000 2.000000
 77.000000 907.288844 0.024170 0.000000 5.000000 1.000000
 78.000000 914.120689 0.022146 0.000000 3.000000 3.000000
 79.000000 911.531291 0.000004 0.000000 2.000000 2.000000
 80.000000 907.146809 0.000000 0.000000 2.000000 2.000000
 81.000000 904.233831 0.000242 0.000000 2.000000 1.000000
 82.000000 907.633870 0.000612 0.000000 2.000000 2.000000
 83.000000 898.619116 0.000000 0.000000 1.000000 1.000000
 84.000000 902.467295 0.000242 0.000000 2.000000 2.000000
 85.000000 901.947703 0.000483 0.000000 2.000000 2.000000
 86.000000 904.984510 0.000532 0.000000 2.000000 2.000000
 87.000000 897.491545 0.000483 0.000000 2.000000 2.000000
 88.000000 895.558194 0.000337 0.000000 2.000000 2.000000
 89.000000 904.883275 0.083772 0.000000 7.000000 2.000000
 90.000000 908.612581 0.010171 0.000000 3.000000 3.000000
 91.000000 911.961868 0.008073 0.000000 3.000000 1.000000
 92.000000 904.305538 0.000242 0.000000 2.000000 1.000000
 93.000000 899.919031 0.000000 0.000000 1.000000 1.000000
 94.000000 895.814725 0.000254 0.000000 2.000000 2.000000
 95.000000 888.522409 0.007943 0.000000 3.000000 1.000000
 96.000000 897.027535 0.000336 0.000000 2.000000 2.000000
 97.000000 897.735042 0.008261 0.000000 3.000000 2.000000
 98.000000 895.266234 0.007943 0.000000 3.000000 1.000000
 99.000000 893.593266 0.000465 0.000000 2.000000 2.000000
 100.000000 898.890999 0.000439 0.000000 4.000000 2.000000
 101.000000 891.174794 0.006508 0.000000 3.000000 2.000000
 102.000000 901.743549 0.000241 0.000000 2.000000 2.000000
 103.000000 912.535765 0.000379 0.000000 2.000000 2.000000
 104.000000 908.972174 0.000272 0.000000 2.000000 2.000000
 105.000000 906.171693 0.000242 0.000000 2.000000 1.000000
 106.000000 910.610014 0.000243 0.000000 2.000000 2.000000
 107.000000 907.038237 0.000242 0.000000 2.000000 2.000000
 108.000000 905.742468 0.008210 0.000000 3.000000 2.000000
 109.000000 910.306706 0.000242 0.000000 2.000000 2.000000
 110.000000 910.092337 0.000114 0.000000 2.000000 2.000000
 111.000000 912.204059 0.000480 0.000000 2.000000 2.000000
 112.000000 919.038130 0.002937 0.000000 3.000000 2.000000
 113.000000 898.541033 0.008848 0.000000 4.000000 2.000000
 114.000000 901.800739 0.015970 0.000000 3.000000 3.000000
 115.000000 911.767713 0.001668 0.000000 3.000000 2.000000
 116.000000 906.424302 0.008578 0.000000 3.000000 2.000000
 117.000000 906.926821 0.008185 0.000000 3.000000 2.000000
 118.000000 903.944722 0.016240 0.000000 4.000000 3.000000
 119.000000 904.572817 0.008910 0.000000 3.000000 2.000000
 120.000000 904.380995 0.008211 0.000000 3.000000 2.000000
 121.000000 902.420491 0.019443 0.000000 3.000000 2.000000
 122.000000 907.728563 0.000483 0.000000 2.000000 2.000000
 123.000000 912.485517 0.000581 0.000000 3.000000 2.000000
 124.000000 897.271649 0.000242 0.000000 2.000000 2.000000
 125.000000 899.369208 0.014581 0.000000 4.000000 2.000000
 126.000000 910.075934 0.004029 0.000000 4.000000 2.000000
 127.000000 894.845835 0.000705 0.000000 3.000000 2.000000
 128.000000 897.282312 0.004362 0.000000 3.000000 2.000000
 129.000000 899.444644 0.000484 0.000000 3.000000 2.000000
 130.000000 900.549285 0.000483 0.000000 2.000000 2.000000
 131.000000 895.099213 0.009735 0.000000 3.000000 3.000000
 132.000000 902.456169 0.002911 0.000000 3.000000 2.000000
 133.000000 902.145672 0.000435 0.000000 2.000000 2.000000
 134.000000 892.817314 0.000255 0.000000 2.000000 2.000000
 135.000000 892.187104 0.006082 0.000000 3.000000 1.000000
 136.000000 895.513792 0.007943 0.000000 3.000000 2.000000
 137.000000 893.180676 0.001878 0.000000 3.000000 2.000000
 138.000000 910.125442 0.023105 0.000000 3.000000 1.000000
 139.000000 901.655399 0.000483 0.000000 2.000000 2.000000
 140.000000 914.063796 0.100073 0.000000 4.000000 2.000000
 141.000000 905.297902 0.002597 0.000000 6.000000 2.000000
 142.000000 908.845947 0.023262 0.000000 3.000000 2.000000
 143.000000 912.919568 0.008217 0.000000 3.000000 2.000000
 144.000000 907.795377 0.001002 0.000000 3.000000 3.000000
 145.000000 914.927321 0.002162 0.000000 3.000000 3.000000
 146.000000 900.792776 0.000685 0.000000 2.000000 2.000000
 147.000000 909.571456 0.002975 0.000000 3.000000 3.000000
 148.000000 913.256088 0.009972 0.000000 3.000000 2.000000
 149.000000 922.169467 0.000859 0.000000 2.000000 2.000000
 150.000000 910.567836 0.008427 0.000000 3.000000 2.000000
 151.000000 914.294962 0.006107 0.000000 4.000000 2.000000
 152.000000 914.932188 0.023631 0.000000 3.000000 2.000000
 153.000000 910.044834 0.015449 0.000000 3.000000 2.000000
 154.000000 912.113055 0.018316 0.000000 3.000000 3.000000
 155.000000 910.523669 0.008927 0.000000 3.000000 3.000000
 156.000000 909.156052 0.008427 0.000000 3.000000 2.000000
 157.000000 909.708968 0.000811 0.000000 3.000000 2.000000
 158.000000 897.601933 0.006620 0.000000 3.000000 2.000000
 159.000000 893.390618 0.061709 0.000000 4.000000 3.000000
 160.000000 897.177599 0.023380 0.000000 7.000000 2.000000
 161.000000 895.308681 0.140155 0.000000 4.000000 3.000000
 162.000000 896.014541 0.010047 0.000000 4.000000 2.000000
 163.000000 900.392462 0.013357 0.000000 3.000000 3.000000
 164.000000 902.917768 0.001424 0.000000 4.000000 2.000000
 165.000000 898.752045 0.001209 0.000000 3.000000 3.000000
 166.000000 908.993617 0.015886 0.000000 3.000000 3.000000
 167.000000 914.488543 0.107715 0.000000 5.000000 3.000000
 168.000000 905.539958 0.026783 0.000000 4.000000 3.000000
 169.000000 903.346822 0.324004 0.000000 4.000000 3.000000
 170.000000 892.981394 0.007447 0.000000 3.000000 2.000000
 171.000000 899.810176 0.032177 0.000000 3.000000 3.000000
 172.000000 880.009409 0.001830 0.000000 3.000000 2.000000
 173.000000 895.093454 0.000483 0.000000 2.000000 2.000000
 174.000000 897.801149 0.001615 0.000000 4.000000 3.000000
 175.000000 898.058591 0.029945 0.000000 3.000000 3.000000
 176.000000 901.535293 0.009787 0.000000 4.000000 3.000000
 177.000000 903.461253 0.008713 0.000000 3.000000 3.000000
 178.000000 897.391361 0.009257 0.000000 4.000000 2.000000
 179.000000 892.279910 0.024410 0.000000 3.000000 3.000000
 180.000000 900.031357 0.038979 0.000000 4.000000 3.000000
 181.000000 895.830966 0.001420 0.000000 2.000000 2.000000
 182.000000 900.069619 0.017641 0.000000 3.000000 3.000000
 183.000000 896.636625 0.018811 0.000000 4.000000 3.000000
 184.000000 894.571195 0.031219 0.000000 3.000000 3.000000
 185.000000 892.522507 0.121454 0.000000 4.000000 4.000000
 186.000000 886.918798 0.002003 0.000000 3.000000 2.000000
 187.000000 892.421915 0.064738 0.000000 7.000000 5.000000
 188.000000 889.081501 0.025710 0.000000 4.000000 4.000000
 189.000000 890.261639 0.007125 0.000000 3.000000 3.000000
 190.000000 894.584733 0.092096 0.000000 4.000000 3.000000
 191.000000 892.234188 0.041573 0.000000 4.000000 3.000000
 192.000000 896.037473 0.008891 0.000000 3.000000 3.000000
 193.000000 897.555149 0.051865 0.000000 4.000000 3.000000
 194.000000 898.728343 0.008540 0.000000 3.000000 2.000000
 195.000000 895.757646 0.024532 0.000000 3.000000 3.000000
 196.000000 892.109241 0.040447 0.000000 5.000000 4.000000
 197.000000 893.881717 0.016496 0.000000 4.000000 2.000000
 198.000000 893.997882 0.058411 0.000000 5.000000 4.000000
 199.000000 893.040551 0.003461 0.000000 4.000000 3.000000
 200.000000 886.297505 0.000562 0.000000 2.000000 2.000000
 201.000000 890.689210 0.001930 0.000000 3.000000 3.000000
 202.000000 884.205325 0.031379 0.000000 5.000000 4.000000
 203.000000 887.637922 0.016317 0.000000 6.000000 3.000000
 204.000000 885.610991 0.001821 0.000000 2.000000 2.000000
 205.000000 891.612787 0.101125 0.000000 4.000000 3.000000
 206.000000 889.742863 0.167831 0.000000 5.000000 3.000000
